"uid","domainID","siteID","namedLocation","collectDate","identifiedDate","sampleID","taxonID","targetTaxaPresent","scientificName","morphospeciesID","taxonRank","phylum","subphylum","class","subclass","infraclass","superorder","order","suborder","superfamily","family","subfamily","genus","specificEpithet","infraspecificEpithet","nauplii","zooMinimumLength","zooMaximumLength","zooMeanLength","zooWidth","individualCount","subsampleType","zooVolumePerBottle","zooSubsampleVolume","adjCountPerBottle","indeterminateSpecies","sampleCondition","notSubsampled","distinctTaxon","taxonDatabaseID","taxonDatabaseName","identificationQualifier","identificationReferences","qcChecked","qcEnumerationDifference","qcTaxonomicDifference","laboratoryName","internalLabName","testProtocolVersion","identifiedBy","identificationRemarks"
"1a2695fb-5bd7-46af-8557-ce194cb3ff24","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","POMSP5","Y","Pompholyx sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Testudinellidae",NA,NA,NA,"N",0.075,0.09,0.086,0.062,20,"fine",250,1,5000,"N","condition OK","N","N","59322","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"ac14c2d2-c5ea-4698-864c-850f53c0efbb","D09","PRPO","PRPO.AOS.buoy.c0","2014-07-08T17:00Z","2014-10-07","PRPO.20140708.TOWNET.DEEPEST1","MESEDA","Y","Mesocyclops edax","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",0.56,1.2,0.828,NA,26,"coarse",250,4,1667,"N","condition OK","N","N","88692","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"e38b0d27-926c-4322-a1c9-553f52ca95df","D09","PRPO","PRPO.AOS.buoy.c0","2014-07-08T17:00Z","2014-10-07","PRPO.20140708.TOWNET.DEEPEST2","DIABIR","Y","Diaphanosoma birgei","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Sididae",NA,NA,NA,"N",0.32,0.56,0.444,NA,9,"coarse",250,4,577,"N","condition OK","N","N","83840","ITIS",NA,"Brooks, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"b887e601-7ac4-4025-93b1-35e5c7c38614","D09","PRPO","PRPO.AOS.buoy.c0","2014-07-08T17:00Z","2014-10-07","PRPO.20140708.TOWNET.DEEPEST2","MAXSP","Y","Maxillopoda sp.","Nauplius",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Y",0.12,0.32,0.187,NA,76,"fine",250,1,19000,"N","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"84dbb7fa-c984-4504-9a59-5d0714a99125","D09","PRPO","PRPO.AOS.buoy.c0","2014-07-08T17:00Z","2014-10-07","PRPO.20140708.TOWNET.DEEPEST2","KERCOC","Y","Keratella cochlearis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.063,0.075,0.069,0.045,56,"fine",250,1,14000,"N","condition OK","N","N","58360","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"d840885a-4533-4cc9-aa02-c2f2bb460f7f","D09","PRPO","PRPO.AOS.buoy.c0","2014-07-08T17:00Z","2014-10-07","PRPO.20140708.TOWNET.DEEPEST2","POMSP5","Y","Pompholyx sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Testudinellidae",NA,NA,NA,"N",0.075,0.09,0.086,0.062,30,"fine",250,1,7500,"N","condition OK","N","N","59322","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"7a26957f-8038-4624-8178-60158a7f9173","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","MAXSP","Y","Maxillopoda sp.","Nauplius",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Y",0.12,0.28,0.194,NA,66,"fine",250,1,16500,"N","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"01a9ba1f-3ff6-4cc0-92ea-6b3af339c44a","D09","PRPO","PRPO.AOS.buoy.c0","2014-07-08T17:00Z","2014-10-07","PRPO.20140708.TOWNET.DEEPEST1","MAXSP","Y","Maxillopoda sp.","Copepodid",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"N",0.28,0.48,0.414,NA,42,"coarse",250,4,2692,"Y","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"c53f1554-ad85-4a71-82f1-7d94c26ebbe7","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","DAPSP1","Y","Daphnia sp.","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Daphniidae",NA,NA,NA,"N",0.32,0.4,0.36,NA,2,"coarse",250,4,128,"Y","condition OK","N","N","83873","ITIS",NA,"Brooks, 1957","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"f5cdf105-2e08-43a0-9063-ce3ba626c190","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","BRAHAV","Y","Brachionus havanaensis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.09,0.099,0.094,0.074,6,"fine",250,1,1500,"N","condition OK","N","N","58440","ITIS",NA,"Ahlstrom, 1940","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"9722c99c-7c5e-4098-9b8a-c789a04b52b7","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","KERCOC","Y","Keratella cochlearis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.066,0.075,0.072,0.044,80,"fine",250,1,20000,"N","condition OK","N","N","58360","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"bb38c4fa-0dd6-4cdb-912f-eefe118925ec","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","LEPSIC","Y","Leptodiaptomus siciloides","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Calanoida",NA,NA,"Diaptomidae",NA,NA,NA,"N",0.8,1.08,0.96,NA,52,"coarse",250,4,3333,"N","condition OK","N","N","85843","ITIS",NA,"Pennak, 1953","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"c5b022ba-159c-4bcd-9d52-cb3a32e1b56a","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","MAXSP","Y","Maxillopoda sp.","Copepodid",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"N",0.36,0.48,0.447,NA,18,"coarse",250,4,1154,"Y","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"e8533dbc-7895-46d5-82b5-6d58e13f1f02","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","BOSLON","Y","Bosmina longirostris","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Bosminidae",NA,NA,NA,"N",0.16,0.28,0.211,NA,170,"coarse",250,4,10897,"N","condition OK","N","N","83938","ITIS",NA,"Deevey and Deevey, 1971","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"1d23300f-755b-429a-b590-6bdab2cd3ed6","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","LEPSIC","Y","Leptodiaptomus siciloides","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Calanoida",NA,NA,"Diaptomidae",NA,NA,NA,"N",0.64,1.12,0.864,NA,18,"coarse",250,4,1154,"N","condition OK","N","N","85843","ITIS",NA,"Pennak, 1953","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"af689696-62e4-46aa-b9b5-89a0eabb8162","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","KERQUA","Y","Keratella quadrata","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.111,0.111,0.111,0.075,10,"fine",250,1,2500,"N","condition OK","N","N","58352","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"d18bcc7f-ff7e-428c-b680-57bb1bb4d96d","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","FILSP1","Y","Filinia sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Filiniidae",NA,NA,NA,"N",0.075,0.111,0.093,0.039,2,"fine",250,1,500,"N","condition OK","N","N","59425","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"2d545712-54bb-4cb1-a6d0-276fec3bb683","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","KERCOC","Y","Keratella cochlearis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.063,0.075,0.07,0.042,47,"fine",250,1,11750,"N","condition OK","N","N","58360","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"8ecb39bc-1e5f-48ea-b44f-48d6a9f7ef90","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","POMSP5","Y","Pompholyx sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Testudinellidae",NA,NA,NA,"N",0.099,0.099,0.099,0.09,39,"fine",250,1,9750,"N","condition OK","N","N","59322","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"c239bb82-c511-4f6c-a8b4-c1f8df095b88","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","KERQUA","Y","Keratella quadrata","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.111,0.111,0.111,0.075,2,"fine",250,1,500,"N","condition OK","N","N","58352","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"e2517182-7c4c-44d7-8804-b3647f54d8a9","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","DIABIR","Y","Diaphanosoma birgei","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Sididae",NA,NA,NA,"N",0.8,1.04,0.895,NA,8,"coarse",250,4,513,"N","condition OK","N","N","83840","ITIS",NA,"Brooks, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"069a8ec6-33d5-43ac-9f66-7cd72b1c1cf1","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","MESEDA","Y","Mesocyclops edax","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",0.56,1.28,0.836,NA,148,"coarse",250,4,9487,"N","condition OK","N","N","88692","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"92c7a171-212e-4e0b-9ade-17fe570c86d8","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","MAXSP","Y","Maxillopoda sp.","Copepodid",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"N",0.4,0.6,0.466,NA,50,"coarse",250,4,3205,"Y","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"1485f165-52a0-4f83-b93d-f4b244d6663e","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","MAXSP","Y","Maxillopoda sp.","Nauplius",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Y",0.12,0.32,0.186,NA,83,"fine",250,1,20750,"N","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"4fdd4581-26c3-4099-aa2f-c80879b00fd5","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","BRAHAV","Y","Brachionus havanaensis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.09,0.099,0.094,0.074,2,"fine",250,1,500,"N","condition OK","N","N","58440","ITIS",NA,"Ahlstrom, 1940","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"1199b17e-b62d-413e-a959-61f26656a807","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","DIABIR","Y","Diaphanosoma birgei","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Sididae",NA,NA,NA,"N",0.48,0.48,0.48,NA,1,"coarse",250,4,64,"N","condition OK","N","N","83840","ITIS",NA,"Brooks, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"efd917a7-7997-4370-8b07-58abd55837a5","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET2","MESEDA","Y","Mesocyclops edax","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",0.56,1.2,0.794,NA,77,"coarse",250,4,4936,"N","condition OK","N","N","88692","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"297a12c6-fd8d-4aee-a6cc-e4ab76fb7cde","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","FILSP1","Y","Filinia sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Filiniidae",NA,NA,NA,"N",0.096,0.096,0.096,0.045,22,"fine",250,1,5500,"N","condition OK","N","N","59425","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"9eb4cb71-f06b-422a-a63c-2d9d3c385f43","D09","PRPO","PRPO.AOS.inlet","2014-07-08T17:00Z","2014-10-03","PRPO.20140708.SCHINDLER.OUTLET1","BOSLON","Y","Bosmina longirostris","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Bosminidae",NA,NA,NA,"N",0.16,0.28,0.223,NA,453,"coarse",250,4,29038,"N","condition OK","N","N","83938","ITIS",NA,"Deevey and Deevey, 1971","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"ccd6ab9f-4fc7-4689-a0e5-508563f40113","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET1","DIABIR","Y","Diaphanosoma birgei","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Sididae",NA,NA,NA,"N",0.32,0.8,0.467,NA,6,"coarse",250,4,385,"N","condition OK","N","N","83840","ITIS",NA,"Brooks, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"65457b02-2bf4-437b-b608-f49df2833a84","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET2","ASPSP4","Y","Asplanchna sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Asplanchnidae",NA,NA,NA,"N",0.2,0.4,0.3,0.18,1,"fine",250,1,250,"N","condition OK","N","N","59235","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"89e77a3f-7c76-4f1d-b26a-1771163b41bc","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET1","LEPSIC","Y","Leptodiaptomus siciloides","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Calanoida",NA,NA,"Diaptomidae",NA,NA,NA,"N",0.72,1,0.872,NA,70,"coarse",250,4,4487,"N","condition OK","N","N","85843","ITIS",NA,"Pennak, 1953","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"c615e4c5-5986-40ec-9c84-783bdfea2b8a","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET1","KERQUA","Y","Keratella quadrata","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.09,0.09,0.09,0.045,6,"fine",250,1,1500,"N","condition OK","N","N","58352","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"c5776779-e7e3-4644-b0a5-610a993b02c7","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET2","LEPSIC","Y","Leptodiaptomus siciloides","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Calanoida",NA,NA,"Diaptomidae",NA,NA,NA,"N",0.72,1.04,0.897,NA,63,"coarse",250,4,4038,"N","condition OK","N","N","85843","ITIS",NA,"Pennak, 1953","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"472458d1-d547-43c6-a7d9-bcfdf549a614","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET2","DAPSP1","Y","Daphnia sp.","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Daphniidae",NA,NA,NA,"N",0.4,0.6,0.48,NA,4,"coarse",250,4,256,"Y","condition OK","N","N","83873","ITIS",NA,"Brooks, 1957","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"27faa5a5-98c9-4bee-8599-90e86b2aea17","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET1","MAXSP","Y","Maxillopoda sp.","Copepodid",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"N",0.36,0.48,0.436,NA,26,"coarse",250,4,1667,"Y","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"3e7a09aa-bad8-487f-acba-34c5a5749e00","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET1","BOSLON","Y","Bosmina longirostris","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Bosminidae",NA,NA,NA,"N",0.16,0.24,0.203,NA,263,"coarse",250,4,16859,"N","condition OK","N","N","83938","ITIS",NA,"Deevey and Deevey, 1971","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"fb0b7485-79f6-456e-bf63-29aa3b71fe63","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET1","DAPSP1","Y","Daphnia sp.","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Daphniidae",NA,NA,NA,"N",0.4,0.4,0.4,NA,1,"coarse",250,4,64,"Y","condition OK","N","N","83873","ITIS",NA,"Brooks, 1957","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"51d57263-ab41-4480-9c56-966433f72737","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET2","MAXSP","Y","Maxillopoda sp.","Nauplius",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Y",0.12,0.24,0.168,NA,44,"fine",250,1,11000,"N","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"5a48136b-33a8-4d0b-b244-2fa1e68f14ad","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET2","KERCOC","Y","Keratella cochlearis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.069,0.075,0.072,0.042,90,"fine",250,1,22500,"N","condition OK","N","N","58360","ITIS",NA,"Ahlstrom, 1943","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"98330e10-a390-4671-81cb-e6172b5c4b0e","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET2","POMSP5","Y","Pompholyx sp.","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Flosculariaceae",NA,NA,"Testudinellidae",NA,NA,NA,"N",0.099,0.099,0.099,0.09,31,"fine",250,1,7750,"N","condition OK","N","N","59322","ITIS",NA,"Wallace and Snell, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"6c7a026b-9b30-4ceb-85a9-ce32b374baf3","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET1","MAXSP","Y","Maxillopoda sp.","Nauplius",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Y",0.12,0.24,0.172,NA,52,"fine",250,1,13000,"N","condition OK","N","N","","",NA,"Williamson, 1991","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"48e5bcc5-0dc3-4b1b-a0ed-9ab8a392a2e6","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET2","BOSLON","Y","Bosmina longirostris","",NA,"Arthropoda",NA,"Branchiopoda",NA,NA,NA,NA,"Diplostraca",NA,NA,"Bosminidae",NA,NA,NA,"N",0.16,0.32,0.213,NA,272,"coarse",250,4,17436,"N","condition OK","N","N","83938","ITIS",NA,"Deevey and Deevey, 1971","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"730b6b7a-8343-4461-a5cb-0a0e7ff61666","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET1","MESEDA","Y","Mesocyclops edax","",NA,"Arthropoda",NA,"Maxillopoda",NA,NA,NA,NA,"Cyclopoida",NA,NA,"Cyclopidae",NA,NA,NA,"N",0.6,1.08,0.777,NA,29,"coarse",250,4,1859,"N","condition OK","N","N","88692","ITIS",NA,"Yeatman, 1959","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
"78b1845a-87fc-48fa-993f-0872d7e81d09","D09","PRPO","PRPO.AOS.outlet","2014-07-08T17:00Z","2014-10-02","PRPO.20140708.SCHINDLER.INLET2","BRAHAV","Y","Brachionus havanaensis","",NA,"Rotifera",NA,"Monogonta",NA,NA,NA,NA,"Ploima",NA,NA,"Brachionidae",NA,NA,NA,"N",0.093,0.102,0.099,0.082,24,"fine",250,1,6000,"N","condition OK","N","N","58440","ITIS",NA,"Ahlstrom, 1940","N",NA,NA,"GEI Consultants Inc.","Water's Edge Scientific","GEI_Zooplankton_Identification_Revision5","DLN",NA
