"uid","domainID","siteID","namedLocation","collectDate","identifiedDate","sampleID","taxonID","targetTaxaPresent","scientificName","morphospeciesID","taxonRank","phylum","subphylum","class","subclass","infraclass","superorder","order","suborder","superfamily","family","subfamily","genus","specificEpithet","infraspecificEpithet","nauplii","zooMinimumLength","zooMaximumLength","zooMeanLength","zooWidth","individualCount","subsampleType","zooVolumePerBottle","zooSubsampleVolume","adjCountPerBottle","indeterminateSpecies","sampleCondition","notSubsampled","distinctTaxon","identificationQualifier","identificationReferences","qcChecked","qcEnumerationDifference","qcTaxonomicDifference","laboratoryName","internalLabName","testProtocolVersion","identifiedBy","identificationRemarks"
"87c51b73-5027-4bee-b7df-ee24ea016c1e","D09","PRLA","PRLA.AOS.outlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.2","DIASP10","Y","Diaphanosoma sp.","","genus","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Ctenopoda",NA,"Sididae",NA,"",NA,"",0.5,0.5,0.5,NA,1,"coarse",220,2,100,"N","condition OK","N","N",NA,"Pennak 1989","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"cccfcbda-80be-4319-bfc1-1ec4eb076152","D09","PRLA","PRLA.AOS.buoy.c0","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.3","LEPSIC","Y","Leptodiaptomus siciloides","","species","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"Diaptomidae",NA,"",NA,"",1,1.2,1,NA,8,"coarse",270,0,6154,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 0.13"
"77945f7e-6fa7-431c-aa69-69a543fb7fa2","D09","PRLA","PRLA.AOS.outlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.2","COPSP","Y","Copepoda sp.","nauplii","subclass","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","","","","",NA,"",NA,"",NA,"Y",0.1,0.2,0.1,NA,57,"coarse",220,2,5700,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"56671f20-2155-4f33-982a-502fb4a6f105","D09","PRLA","PRLA.AOS.outlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.2","BRAANG","Y","Brachionus angularis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"",0.1,0.1,0.1,NA,168,"coarse",220,2,16800,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"218f9374-42c9-4357-92b0-464fe68bb538","D09","PRLA","PRLA.AOS.outlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.2","CYCSP","Y","Cyclopoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"",NA,"",NA,"",0.5,0.5,0.5,NA,1,"coarse",220,2,100,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"c31b50bb-cac0-4483-a6e6-816c956fcd93","D09","PRLA","PRLA.AOS.outlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.2","FILLON","Y","Filinia longiseta","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Filiniidae",NA,"",NA,"",0.1,0.2,0.1,0.1,56,"coarse",220,2,5600,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"0473be3d-11a3-48db-8464-2c40e4cf465f","D09","PRLA","PRLA.AOS.inlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.1","BOSLON","Y","Bosmina longirostris","","species","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Anomopoda",NA,"Bosminidae",NA,"Bosmina",NA,"",0.2,0.2,0.2,NA,1,"coarse",320,3,100,"N","condition OK","N","N",NA,"Pennak 1989","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"d317b8f9-4456-474b-bb24-b2362de4a63f","D09","PRLA","PRLA.AOS.inlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.1","CYCSP","Y","Cyclopoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"",NA,"",NA,"",0.4,0.4,0.4,NA,1,"coarse",320,3,100,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"3a958a32-e9bf-468e-8e3a-a2cc5d998079","D09","PRLA","PRLA.AOS.inlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.1","BRAANG","Y","Brachionus angularis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"",0.1,0.1,0.1,NA,237,"coarse",320,3,23700,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"36427133-bc65-4d6d-b6ac-f67a31b19392","D09","PRLA","PRLA.AOS.inlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.1","BRAHAV","Y","Brachionus havanaensis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"",0.1,0.1,0.1,NA,41,"coarse",320,3,4100,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"7fd7c157-0ecf-4c0d-b349-a8c92f812156","D09","PRLA","PRLA.AOS.buoy.c0","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.3","COPSP","Y","Copepoda sp.","nauplii","subclass","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","","","","",NA,"",NA,"",NA,"Y",0.1,0.3,0.2,NA,16,"coarse",270,0,12308,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 0.13"
"2468e50f-3d68-475c-b2e3-6b676f3d71fc","D09","PRLA","PRLA.AOS.outlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.2","POMSUL","Y","Pompholyx sulcata","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Testudinellidae",NA,"",NA,"",0.1,0.1,0.1,NA,19,"coarse",220,2,1900,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"91e921e0-0476-4471-b55d-369416376a4a","D09","PRLA","PRLA.AOS.outlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.2","BRAHAV","Y","Brachionus havanaensis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"",0.1,0.1,0.1,NA,109,"coarse",220,2,10900,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"01321bcb-b918-4874-aa8f-e8e7e6d9858f","D09","PRLA","PRLA.AOS.outlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.2","POLSP20","Y","Polyarthra sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,"",NA,"",0.1,0.1,0.1,NA,14,"coarse",220,2,1400,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"130cc7e4-3798-4193-8783-0f7947135d7d","D09","PRLA","PRLA.AOS.buoy.c0","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.3","FILLON","Y","Filinia longiseta","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Filiniidae",NA,"",NA,"",0.1,0.2,0.1,0.1,18,"coarse",270,0,13846,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 0.13"
"92a48382-1c88-45c8-bbb8-230140f82260","D09","PRLA","PRLA.AOS.inlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.1","FILLON","Y","Filinia longiseta","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Filiniidae",NA,"",NA,"",0.1,0.2,0.1,0.1,47,"coarse",320,3,4700,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"d660c06d-467f-42d8-8961-18c03b584ee9","D09","PRLA","PRLA.AOS.inlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.1","CALSP1","Y","Calanoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"",NA,"",NA,"",0.5,0.8,0.6,NA,5,"coarse",320,3,500,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"99c7764b-d566-4930-9faf-6938bd1d306d","D09","PRLA","PRLA.AOS.buoy.c0","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.3","DIASP10","Y","Diaphanosoma sp.","","genus","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Ctenopoda",NA,"Sididae",NA,"",NA,"",0.5,0.9,0.6,NA,3,"coarse",270,0,2308,"N","condition OK","N","N",NA,"Pennak 1989","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 0.13"
"7ce76c4d-9672-48c0-ab5f-d7b02337b123","D09","PRLA","PRLA.AOS.buoy.c0","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.3","BRAHAV","Y","Brachionus havanaensis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"",0.1,0.1,0.1,NA,46,"coarse",270,0,35385,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 0.13"
"1c0923f6-8951-4070-bf4b-ced9b8482ada","D09","PRLA","PRLA.AOS.buoy.c0","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.3","ASPBRI","Y","Asplanchna brightwellii","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Asplanchnidae",NA,"",NA,"",0.4,0.4,0.4,NA,1,"coarse",270,0,769,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 0.13"
"6d3fa0f6-c584-416c-a8d5-94a75d934429","D09","PRLA","PRLA.AOS.buoy.c0","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.3","BOSLON","Y","Bosmina longirostris","","species","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Anomopoda",NA,"Bosminidae",NA,"Bosmina",NA,"",0.2,0.2,0.2,NA,1,"coarse",270,0,769,"N","condition OK","N","N",NA,"Pennak 1989","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 0.13"
"a9618522-e555-4bf1-8da9-7baf2d9fd97e","D09","PRLA","PRLA.AOS.buoy.c0","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.3","BRAANG","Y","Brachionus angularis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"",0.1,0.1,0.1,NA,137,"coarse",270,0,105385,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 0.13"
"092f297c-2f7d-477e-95b3-f97d972a7422","D09","PRLA","PRLA.AOS.inlet","2016-07-18T17:00Z","2017-03-06","PRLA.20160718.SCHINDLER.1","LEPSIC","Y","Leptodiaptomus siciloides","","species","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"Diaptomidae",NA,"",NA,"",0.9,1.2,1,NA,9,"coarse",320,3,900,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1"
"495fc673-2efe-4079-a6d8-28fc5a90fc17","D09","PRLA","PRLA.AOS.outlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.2","DAPSP1","Y","Daphnia sp.","","genus","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Anomopoda",NA,"Daphniidae",NA,"",NA,"",0.8,0.8,0.8,NA,1,"coarse",130,4,33,"N","condition OK","N","N",NA,"Pennak 1989","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","Immature;subsamplePercent = 3"
"eecb5dd5-ec08-431e-91b1-002330af2574","D09","PRLA","PRLA.AOS.buoy.c0","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.3","POLSP20","Y","Polyarthra sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,"",NA,"",0.1,0.1,0.1,NA,10,"coarse",160,2,752,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.33"
"e2faae94-5d18-44ed-a3f9-bf0611bc83d1","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","KERSP","Y","Keratella sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"",0.1,0.1,0.1,NA,20,"coarse",130,2,1250,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"6ee5c1d3-5877-474a-9b74-f4949d1faeeb","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","DIASP10","Y","Diaphanosoma sp.","","genus","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Ctenopoda",NA,"Sididae",NA,"",NA,"",0.5,0.5,0.5,NA,1,"coarse",130,2,63,"N","condition OK","N","N",NA,"Pennak 1989","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"de6c7519-f9d1-4c45-b890-445645f14cc8","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","POLSP20","Y","Polyarthra sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Synchaetidae",NA,"",NA,"",0.1,0.1,0.1,NA,20,"coarse",130,2,1250,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"e2663a66-711a-48c3-b6a2-5ac20a636f25","D09","PRLA","PRLA.AOS.buoy.c0","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.3","BOSLON","Y","Bosmina longirostris","","species","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Anomopoda",NA,"Bosminidae",NA,"Bosmina",NA,"",0.2,0.3,0.2,NA,20,"coarse",160,2,1504,"N","condition OK","N","N",NA,"Pennak 1989","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.33"
"29facaf6-b013-4a40-90cf-fe66abd1da9a","D09","PRLA","PRLA.AOS.outlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.2","BRAANG","Y","Brachionus angularis","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"",0.1,0.1,0.1,NA,27,"coarse",130,4,900,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 3"
"99b8484e-cc7a-4ac7-96ce-ded15d2b028b","D09","PRLA","PRLA.AOS.buoy.c0","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.3","CALSP1","Y","Calanoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"",NA,"",NA,"",0.4,0.9,0.6,NA,16,"coarse",160,2,1203,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.33"
"2a61bbb0-c0ff-4c26-ab34-39f7bfa50c25","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","BOSLON","Y","Bosmina longirostris","","species","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Anomopoda",NA,"Bosminidae",NA,"Bosmina",NA,"",0.2,0.3,0.2,NA,8,"coarse",130,2,500,"N","condition OK","N","N",NA,"Pennak 1989","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"e630ec27-ccbd-45ec-bc6f-5949aab1a26e","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","CALSP1","Y","Calanoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"",NA,"",NA,"",0.4,0.9,0.7,NA,6,"coarse",130,2,375,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"57780e45-e6be-4ac0-99a2-93c1e536860e","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","ASPBRI","Y","Asplanchna brightwellii","","species","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Asplanchnidae",NA,"",NA,"",0.5,0.5,0.5,NA,1,"coarse",130,2,63,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"b00b78c3-b10e-45d6-a866-bc0d75853f72","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","FILLON","Y","Filinia longiseta","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Filiniidae",NA,"",NA,"",0.1,0.1,0.1,0.1,32,"coarse",130,2,2000,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"08ab7794-c848-4e53-9516-e9edac72268f","D09","PRLA","PRLA.AOS.buoy.c0","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.3","CYCSP","Y","Cyclopoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"",NA,"",NA,"",0.4,0.8,0.5,NA,15,"coarse",160,2,1128,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.33"
"e1fed291-8adc-4265-8032-311d4259649f","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","MESEDA","Y","Mesocyclops edax","","species","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"Cyclopidae",NA,"",NA,"",0.9,1.4,1.1,NA,2,"coarse",130,2,125,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"b81d29b7-997d-4d88-af1f-1e4648b85924","D09","PRLA","PRLA.AOS.buoy.c0","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.3","KERSP","Y","Keratella sp.","","genus","Rotifera","","Monogonta",NA,"Monogononta","","Pseudotrocha","Ploima","",NA,"Brachionidae",NA,"",NA,"",0.1,0.1,0.1,NA,3,"coarse",160,2,226,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.33"
"192dac27-d54b-40d1-90da-bb743c62cedb","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","ACASP20","Y","Acanthocyclops sp.","","genus","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"Cyclopidae",NA,"",NA,"",0.8,0.9,0.8,NA,4,"coarse",130,2,250,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"eed47d80-dd07-43d3-9f76-999d1c80a109","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","LEPSIC","Y","Leptodiaptomus siciloides","","species","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"Diaptomidae",NA,"",NA,"",0.9,1.1,1,NA,8,"coarse",130,2,500,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"f110cbe8-beba-4776-a73a-4f24a38326ea","D09","PRLA","PRLA.AOS.inlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.1","POMSUL","Y","Pompholyx sulcata","","species","Rotifera","","Monogonta",NA,"Monogononta","","Gnesiotrocha","Flosculariaceae","",NA,"Testudinellidae",NA,"",NA,"",0.1,0.1,0.1,NA,87,"coarse",130,2,5438,"N","condition OK","N","N",NA,"Stemberger 1979","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.6"
"21db0d8e-28a9-4d59-a042-730677c2f4e4","D09","PRLA","PRLA.AOS.buoy.c0","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.3","ACASP20","Y","Acanthocyclops sp.","","genus","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Podoplea","Cyclopoida","",NA,"Cyclopidae",NA,"",NA,"",0.9,0.9,0.9,NA,3,"coarse",160,2,226,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.33"
"33fe5b6d-1513-45bc-8373-e9e00b2c1723","D09","PRLA","PRLA.AOS.buoy.c0","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.3","LEPSIC","Y","Leptodiaptomus siciloides","","species","Arthropoda","Crustacea","Maxillopoda",NA,"Copepoda","Neocopepoda","Gymnoplea","Calanoida","",NA,"Diaptomidae",NA,"",NA,"",0.9,1.1,1,NA,6,"coarse",160,2,451,"N","condition OK","N","N",NA,"Dodson et al. 2010","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 1.33"
"a7a4591d-d334-4c2a-a0e7-8df813434653","D09","PRLA","PRLA.AOS.outlet","2016-09-14T17:00Z","2017-03-06","PRLA.20160914.SCHINDLER.2","BOSLON","Y","Bosmina longirostris","","species","Arthropoda","Crustacea","Branchiopoda",NA,"Phyllopoda","","","Diplostraca","Anomopoda",NA,"Bosminidae",NA,"Bosmina",NA,"",0.2,0.3,0.2,NA,7,"coarse",130,4,233,"N","condition OK","N","N",NA,"Pennak 1989","N",NA,NA,"EcoAnalysts Inc.",NA,"ECOANALYSTS_Zooplankton_Identification_Revision2","K. Schnake","subsamplePercent = 3"
